ORF,ImageNumber,ObjectNumber,filename,Plate,well_number,series_number,gene_name,row_id,score,is_inlier
YCR068W,1872,64,20181015_135757_230plate10WellJ23BlueChannel(series3).tif,10,J23,3,ATG15,1872,0.10614345014680289,False
YLR114C,1073,167,20181002_135035_623plate1WellO22BlueChannel(series2).tif,1,O22,2,AVL9,1073,0.08625074535787916,False
YLR017W,323,23,20181002_135035_623plate1WellE12BlueChannel(series2).tif,1,E12,2,MEU1,323,0.12925137490278676,False
QUERY,1088,87,20181002_135035_623plate1WellP03BlueChannel(series2).tif,1,P03,2,,1088,-0.0071096252008642224,True
YMR244W,1110,22,20181002_135035_623plate1WellP10BlueChannel(series3).tif,1,P10,3,,1110,0.13883354581183174,False
YAL040C,200,79,20181002_135035_623plate1WellC19BlueChannel(series2).tif,1,C19,2,CLN3,200,0.14022953271992913,False
YNR058W,1733,164,20181015_135757_230plate10WellI01BlueChannel(series2).tif,10,I01,2,BIO3,1733,0.1208012692591389,False
YDL175C,2113,75,20181015_135757_230plate10WellN08BlueChannel(series1).tif,10,N08,1,AIR2,2113,0.04330238141373299,False
YLL056C,155,61,20181002_135035_623plate1WellC04BlueChannel(series2).tif,1,C04,2,,155,0.10875908991009989,False
YCL022C,1907,15,20181015_135757_230plate10WellK11BlueChannel(series2).tif,10,K11,2,,1907,0.040240709073615974,False
YDL123W,1694,74,20181015_135757_230plate10WellH12BlueChannel(series2).tif,10,H12,2,SNA4,1694,0.06600958722816602,False
YDL175C,2113,57,20181015_135757_230plate10WellN08BlueChannel(series1).tif,10,N08,1,AIR2,2113,0.13659094452217443,False
YJR144W,1365,35,20181015_135757_230plate10WellC22BlueChannel(series3).tif,10,C22,3,MGM101,1365,0.03967068340784699,False
YAL021C,356,65,20181002_135035_623plate1WellE23BlueChannel(series2).tif,1,E23,2,CCR4,356,0.14129920246341518,False
YLR118C,1079,42,20181002_135035_623plate1WellO24BlueChannel(series2).tif,1,O24,2,TML25,1079,0.13961645960633837,False
YNR057C,1654,21,20181015_135757_230plate10WellG23BlueChannel(series1).tif,10,G23,1,BIO4,1654,0.071757827450887,False
YMR031W-A,1131,61,20181002_135035_623plate1WellP17BlueChannel(series3).tif,1,P17,3,,1131,0.08653855346833439,False
YMR039C,90,23,20181002_135035_623plate1WellB06BlueChannel(series3).tif,1,B06,3,SUB1,90,0.10316254524155774,False
YDL191W,1611,21,20181015_135757_230plate10WellG08BlueChannel(series3).tif,10,G08,3,RPL35A,1611,0.09258267631505049,False
YDL130W,1730,22,20181015_135757_230plate10WellH24BlueChannel(series2).tif,10,H24,2,RPP1B,1730,0.13192173192383455,False
YNR063W,1762,11,20181015_135757_230plate10WellI11BlueChannel(series1).tif,10,I11,1,PUL4,1762,0.10175582422727991,False
YLR023C,354,17,20181002_135035_623plate1WellE22BlueChannel(series3).tif,1,E22,3,IZH3,354,0.12088118636804643,False
YLL021W,1009,4,20181002_135035_623plate1WellO01BlueChannel(series1).tif,1,O01,1,SPA2,1009,0.12433350594560982,False
QUERY,3,43,20181002_135035_623plate1WellA01BlueChannel(series3).tif,1,A01,3,,3,-0.00027784539940506336,True
YCL076W,1942,94,20181015_135757_230plate10WellK23BlueChannel(series1).tif,10,K23,1,,1942,0.14107483098870893,False
YMR222C,863,49,20181002_135035_623plate1WellL24BlueChannel(series2).tif,1,L24,2,FSH2,863,0.10697665842310958,False
YMR144W,143,27,20181002_135035_623plate1WellB24BlueChannel(series2).tif,1,B24,2,FDO1,143,0.1211346488330023,False
YLL051C,53,10,20181002_135035_623plate1WellA18BlueChannel(series2).tif,1,A18,2,FRE6,53,0.12130318270548154,False
YGL214W,2026,81,20181015_135757_230plate10WellM03BlueChannel(series1).tif,10,M03,1,,2026,0.13484736522773993,False
YMR173W-A,424,80,20181002_135035_623plate1WellF22BlueChannel(series1).tif,1,F22,1,,424,0.12419386181298764,False
YLL009C,878,16,20181002_135035_623plate1WellM05BlueChannel(series2).tif,1,M05,2,COX17,878,0.1424239436448004,False
YAL059W,50,25,20181002_135035_623plate1WellA17BlueChannel(series2).tif,1,A17,2,ECM1,50,0.14243369413145038,False
YML087C,134,26,20181002_135035_623plate1WellB21BlueChannel(series2).tif,1,B21,2,AIM33,134,0.13628243015028887,False
YMR224C,946,51,20181002_135035_623plate1WellN04BlueChannel(series1).tif,1,N04,1,MRE11,946,0.05320211971083433,False
YLR438W,1320,25,20181015_135757_230plate10WellC07BlueChannel(series3).tif,10,C07,3,CAR2,1320,0.05453525580203479,False
YDL162C,1995,8,20181015_135757_230plate10WellL16BlueChannel(series3).tif,10,L16,3,,1995,0.12941177647483498,False
YJR118C,1208,82,20181015_135757_230plate10WellA18BlueChannel(series2).tif,10,A18,2,ILM1,1208,0.11471219725780404,False
YBR300C,1662,30,20181015_135757_230plate10WellH01BlueChannel(series3).tif,10,H01,3,,1662,0.08755781546535378,False
YLR023C,353,5,20181002_135035_623plate1WellE22BlueChannel(series2).tif,1,E22,2,IZH3,353,0.14079387798403187,False
YDR006C,2077,140,20181015_135757_230plate10WellM20BlueChannel(series1).tif,10,M20,1,SOK1,2077,0.08439174670717972,False
YDL238C,1945,41,20181015_135757_230plate10WellK24BlueChannel(series1).tif,10,K24,1,GUD1,1945,0.10426234535376155,False
YAL068C,9,43,20181002_135035_623plate1WellA03BlueChannel(series3).tif,1,A03,3,PAU8,9,0.1418228531296868,False
YMR029C,1118,115,20181002_135035_623plate1WellP13BlueChannel(series2).tif,1,P13,2,FAR8,1118,0.13060598236759632,False
YML008C,710,60,20181002_135035_623plate1WellJ21BlueChannel(series2).tif,1,J21,2,ERG6,710,0.12609646306535863,False
YLR073C,743,8,20181002_135035_623plate1WellK08BlueChannel(series2).tif,1,K08,2,RFU1,743,0.09066489684327783,False
YDL130W,1730,86,20181015_135757_230plate10WellH24BlueChannel(series2).tif,10,H24,2,RPP1B,1730,0.028785491695565615,False
YMR223W,941,4,20181002_135035_623plate1WellN02BlueChannel(series2).tif,1,N02,2,UBP8,941,0.13553843915591343,False
YLL052C,60,6,20181002_135035_623plate1WellA20BlueChannel(series3).tif,1,A20,3,AQY2,60,0.13991806230649226,False
YBR286W,1535,30,20181015_135757_230plate10WellF07BlueChannel(series2).tif,10,F07,2,APE3,1535,0.11843995527520501,False
YMR024W,1093,57,20181002_135035_623plate1WellP05BlueChannel(series1).tif,1,P05,1,MRPL3,1093,0.12489105567572971,False
YML067C,1489,73,20181015_135757_230plate10WellE16BlueChannel(series1).tif,10,E16,1,ERV41,1489,0.026898449956571854,False
YLR450W,1446,67,20181015_135757_230plate10WellE01BlueChannel(series3).tif,10,E01,3,HMG2,1446,0.04301390734046974,False
YJR116W,1196,114,20181015_135757_230plate10WellA14BlueChannel(series2).tif,10,A14,2,TDA4,1196,0.14062629449554304,False
YCR045C,1824,9,20181015_135757_230plate10WellJ07BlueChannel(series3).tif,10,J07,3,RRT12,1824,0.05824172236508021,False
YML067C,1491,62,20181015_135757_230plate10WellE16BlueChannel(series3).tif,10,E16,3,ERV41,1491,0.10684661729558001,False
YDR026C,1228,67,20181015_135757_230plate10WellB01BlueChannel(series1).tif,10,B01,1,NSI1,1228,0.04651708897001787,False
YLL021W,1010,45,20181002_135035_623plate1WellO01BlueChannel(series2).tif,1,O01,2,SPA2,1010,0.12428476091703265,False
YLR082C,779,70,20181002_135035_623plate1WellK20BlueChannel(series2).tif,1,K20,2,SRL2,779,0.05552437985830011,False
YJR144W,1365,10,20181015_135757_230plate10WellC22BlueChannel(series3).tif,10,C22,3,MGM101,1365,0.12321680625819496,False
YLR097C,929,87,20181002_135035_623plate1WellM22BlueChannel(series2).tif,1,M22,2,HRT3,929,0.10734747444303086,False
YDL135C,1833,7,20181015_135757_230plate10WellJ10BlueChannel(series3).tif,10,J10,3,RDI1,1833,0.07776846144230151,False
YLL052C,60,80,20181002_135035_623plate1WellA20BlueChannel(series3).tif,1,A20,3,AQY2,60,0.10748425825886398,False
YCR037C,1810,88,20181015_135757_230plate10WellJ03BlueChannel(series1).tif,10,J03,1,PHO87,1810,0.11787270352236984,False
YDL173W,2101,84,20181015_135757_230plate10WellN04BlueChannel(series1).tif,10,N04,1,PAR32,2101,0.12503202678753836,False
YLR428C,1194,28,20181015_135757_230plate10WellA13BlueChannel(series3).tif,10,A13,3,,1194,0.14145852836000403,False
YLL024C,1027,18,20181002_135035_623plate1WellO07BlueChannel(series1).tif,1,O07,1,SSA2,1027,0.14242077226127514,False
YAL021C,355,91,20181002_135035_623plate1WellE23BlueChannel(series1).tif,1,E23,1,CCR4,355,0.11185455480056848,False
YLR011W,216,24,20181002_135035_623plate1WellC24BlueChannel(series3).tif,1,C24,3,LOT6,216,0.10746260566948361,False
YNR066C,1780,44,20181015_135757_230plate10WellI17BlueChannel(series1).tif,10,I17,1,,1780,0.06841248869677662,False
YDL215C,1765,17,20181015_135757_230plate10WellI12BlueChannel(series1).tif,10,I12,1,GDH2,1765,0.09713220520015049,False
YMR244W,1109,46,20181002_135035_623plate1WellP10BlueChannel(series2).tif,1,P10,2,,1109,0.07654967136778205,False
YMR173W-A,426,24,20181002_135035_623plate1WellF22BlueChannel(series3).tif,1,F22,3,,426,0.13988150052650597,False
YDR003W,2060,14,20181015_135757_230plate10WellM14BlueChannel(series2).tif,10,M14,2,RCR2,2060,0.13883262785748923,False
YNR064C,1768,36,20181015_135757_230plate10WellI13BlueChannel(series1).tif,10,I13,1,,1768,0.12279904079472063,False
YJR058C,1401,48,20181015_135757_230plate10WellD10BlueChannel(series3).tif,10,D10,3,APS2,1401,0.11790839172058885,False
YMR241W,1085,16,20181002_135035_623plate1WellP02BlueChannel(series2).tif,1,P02,2,YHM2,1085,0.1396567754042721,False
YMR156C,275,4,20181002_135035_623plate1WellD20BlueChannel(series2).tif,1,D20,2,TPP1,275,0.13840738115003798,False
YCR079W,1972,4,20181015_135757_230plate10WellL09BlueChannel(series1).tif,10,L09,1,PTC6,1972,0.04350174167710921,False
YAR028W,644,73,20181002_135035_623plate1WellI23BlueChannel(series2).tif,1,I23,2,,644,0.08679521509440005,False
YML006C,795,46,20181002_135035_623plate1WellL01BlueChannel(series3).tif,1,L01,3,GIS4,795,0.1018535032536559,False
YML053C,398,12,20181002_135035_623plate1WellF13BlueChannel(series2).tif,1,F13,2,,398,0.08642878451808031,False
YCR068W,1872,63,20181015_135757_230plate10WellJ23BlueChannel(series3).tif,10,J23,3,ATG15,1872,0.021344120970315197,False
YNR059W,1738,32,20181015_135757_230plate10WellI03BlueChannel(series1).tif,10,I03,1,MNT4,1738,0.10145835129285713,False
YKL005C,1465,19,20181015_135757_230plate10WellE08BlueChannel(series1).tif,10,E08,1,BYE1,1465,0.08952519387349783,False
YBR283C,1518,1,20181015_135757_230plate10WellF01BlueChannel(series3).tif,10,F01,3,SSH1,1518,0.051140963683158014,False
YDL128W,1717,55,20181015_135757_230plate10WellH20BlueChannel(series1).tif,10,H20,1,VCX1,1717,0.12585973467750594,False
YAL060W,43,26,20181002_135035_623plate1WellA15BlueChannel(series1).tif,1,A15,1,BDH1,43,0.08104694722836012,False
YLR122C,97,135,20181002_135035_623plate1WellB09BlueChannel(series1).tif,1,B09,1,,97,0.12463872425634877,False
YLR107W,1038,27,20181002_135035_623plate1WellO10BlueChannel(series3).tif,1,O10,3,REX3,1038,0.1388597142465884,False
YJR144W,1363,88,20181015_135757_230plate10WellC22BlueChannel(series1).tif,10,C22,1,MGM101,1363,0.1005606717412805,False
YML079W,249,22,20181002_135035_623plate1WellD11BlueChannel(series3).tif,1,D11,3,,249,0.11995702113369347,False
YDL180W,2143,12,20181015_135757_230plate10WellN18BlueChannel(series1).tif,10,N18,1,,2143,0.10621146517633615,False
YDL173W,2102,30,20181015_135757_230plate10WellN04BlueChannel(series2).tif,10,N04,2,PAR32,2102,-0.0258001497097739,True
YAL004W,579,67,20181002_135035_623plate1WellI01BlueChannel(series3).tif,1,I01,3,,579,0.1209824033177314,False
YDL197C,1622,48,20181015_135757_230plate10WellG12BlueChannel(series2).tif,10,G12,2,ASF2,1622,0.1360161426773439,False
YLR119W,75,79,20181002_135035_623plate1WellB01BlueChannel(series3).tif,1,B01,3,SRN2,75,0.13667409976504546,False
YAL020C,433,9,20181002_135035_623plate1WellG01BlueChannel(series1).tif,1,G01,1,ATS1,433,0.1297794408749351,False
YJR131W,1329,24,20181015_135757_230plate10WellC10BlueChannel(series3).tif,10,C10,3,MNS1,1329,0.14243087054870956,False
YDL133W,1814,56,20181015_135757_230plate10WellJ04BlueChannel(series2).tif,10,J04,2,SRF1,1814,0.03327623626028808,False
YLL053C,66,14,20181002_135035_623plate1WellA22BlueChannel(series3).tif,1,A22,3,,66,0.03139546604549792,False
YJR142W,1358,4,20181015_135757_230plate10WellC20BlueChannel(series2).tif,10,C20,2,,1358,0.1318031246553509,False
YMR172C-A,419,62,20181002_135035_623plate1WellF20BlueChannel(series2).tif,1,F20,2,,419,0.11808141177397424,False
YCR027C,1708,23,20181015_135757_230plate10WellH17BlueChannel(series1).tif,10,H17,1,RHB1,1708,0.12463024658931998,False
YLL043W,28,27,20181002_135035_623plate1WellA10BlueChannel(series1).tif,1,A10,1,FPS1,28,0.14230420871625565,False
YAR031W,727,20,20181002_135035_623plate1WellK03BlueChannel(series1).tif,1,K03,1,PRM9,727,0.0801766893451715,False
YNR057C,1655,46,20181015_135757_230plate10WellG23BlueChannel(series2).tif,10,G23,2,BIO4,1655,0.11039152689331255,False
YDL112W,1561,51,20181015_135757_230plate10WellF16BlueChannel(series1).tif,10,F16,1,TRM3,1561,0.13933040761573814,False
YLR059C,605,6,20181002_135035_623plate1WellI10BlueChannel(series2).tif,1,I10,2,REX2,605,0.10832057516221857,False
YJR140C,1351,25,20181015_135757_230plate10WellC18BlueChannel(series1).tif,10,C18,1,HIR3,1351,0.02500214845172459,False
YNR062C,1757,65,20181015_135757_230plate10WellI09BlueChannel(series2).tif,10,I09,2,PUL3,1757,0.08995422902229092,False
YMR022W,1005,12,20181002_135035_623plate1WellN23BlueChannel(series3).tif,1,N23,3,UBC7,1005,0.05191122437651807,False
YDL197C,1623,32,20181015_135757_230plate10WellG12BlueChannel(series3).tif,10,G12,3,ASF2,1623,0.07588560824617561,False
YML013W,680,16,20181002_135035_623plate1WellJ11BlueChannel(series2).tif,1,J11,2,UBX2,680,0.1366761548167591,False
YDL136W,1837,10,20181015_135757_230plate10WellJ12BlueChannel(series1).tif,10,J12,1,RPL35B,1837,0.053229224444044806,False
YMR250W,1139,64,20181002_135035_623plate1WellP20BlueChannel(series2).tif,1,P20,2,GAD1,1139,0.09986422237065928,False
YDL129W,1724,27,20181015_135757_230plate10WellH22BlueChannel(series2).tif,10,H22,2,,1724,0.08745806691754729,False
YJR113C,1191,32,20181015_135757_230plate10WellA12BlueChannel(series3).tif,10,A12,3,RSM7,1191,0.13668778375156937,False
YLL052C,59,146,20181002_135035_623plate1WellA20BlueChannel(series2).tif,1,A20,2,AQY2,59,0.12524138951291716,False
YML013W,681,34,20181002_135035_623plate1WellJ11BlueChannel(series3).tif,1,J11,3,UBX2,681,0.1423491546709061,False
YNR032C-A,1630,23,20181015_135757_230plate10WellG15BlueChannel(series1).tif,10,G15,1,HUB1,1630,0.14170357119791616,False
YMR140W,126,67,20181002_135035_623plate1WellB18BlueChannel(series3).tif,1,B18,3,SIP5,126,0.07875269225898208,False
YDL227C,1893,38,20181015_135757_230plate10WellK06BlueChannel(series3).tif,10,K06,3,HO,1893,0.06983795914205018,False
YLL039C,1077,11,20181002_135035_623plate1WellO23BlueChannel(series3).tif,1,O23,3,UBI4,1077,0.11663171078433998,False
YDL223C,1797,22,20181015_135757_230plate10WellI22BlueChannel(series3).tif,10,I22,3,HBT1,1797,0.04789053728430344,False
YLR062C,616,26,20181002_135035_623plate1WellI14BlueChannel(series1).tif,1,I14,1,BUD28,616,0.14175962933089453,False
YCR073W-A,1956,14,20181015_135757_230plate10WellL03BlueChannel(series3).tif,10,L03,3,SOL2,1956,0.1390492839910636,False
YDR035W,1283,60,20181015_135757_230plate10WellB19BlueChannel(series2).tif,10,B19,2,ARO3,1283,0.12303190683247361,False
YMR250W,1139,6,20181002_135035_623plate1WellP20BlueChannel(series2).tif,1,P20,2,GAD1,1139,0.030207523977228645,False
YML055W,387,1,20181002_135035_623plate1WellF09BlueChannel(series3).tif,1,F09,3,SPC2,387,0.1128119660171848,False
YLL038C,1071,18,20181002_135035_623plate1WellO21BlueChannel(series3).tif,1,O21,3,ENT4,1071,0.1095949929290081,False
YAL021C,357,24,20181002_135035_623plate1WellE23BlueChannel(series3).tif,1,E23,3,CCR4,357,0.12963836479577892,False
YCR049C,1828,62,20181015_135757_230plate10WellJ09BlueChannel(series1).tif,10,J09,1,,1828,0.14219176398383598,False
YMR241W,1085,184,20181002_135035_623plate1WellP02BlueChannel(series2).tif,1,P02,2,YHM2,1085,0.1268390629056326,False
YDR035W,1284,1,20181015_135757_230plate10WellB19BlueChannel(series3).tif,10,B19,3,ARO3,1284,0.13038715148068322,False
YNR064C,1768,46,20181015_135757_230plate10WellI13BlueChannel(series1).tif,10,I13,1,,1768,0.040041615984064194,False
YCR025C,1698,19,20181015_135757_230plate10WellH13BlueChannel(series3).tif,10,H13,3,,1698,0.12861565303497918,False
YMR041C,106,85,20181002_135035_623plate1WellB12BlueChannel(series1).tif,1,B12,1,ARA2,106,0.09084690803618763,False
YLL019C,927,7,20181002_135035_623plate1WellM21BlueChannel(series3).tif,1,M21,3,KNS1,927,0.1111005098738306,False
YLR098C,935,5,20181002_135035_623plate1WellM24BlueChannel(series2).tif,1,M24,2,CHA4,935,0.1047179219778573,False
YNR060W,1745,24,20181015_135757_230plate10WellI05BlueChannel(series2).tif,10,I05,2,FRE4,1745,0.06327615007564769,False
YLR098C,934,1,20181002_135035_623plate1WellM24BlueChannel(series1).tif,1,M24,1,CHA4,934,0.08826477329350262,False
YJR084W,2176,105,20181015_135757_230plate10WellO05BlueChannel(series1).tif,10,O05,1,,2176,0.06251118589033224,False
YJR118C,1209,100,20181015_135757_230plate10WellA18BlueChannel(series3).tif,10,A18,3,ILM1,1209,0.12752419582453978,False
YLR015W,312,33,20181002_135035_623plate1WellE08BlueChannel(series3).tif,1,E08,3,BRE2,312,0.1334101189753048,False
YML081C-A,1504,5,20181015_135757_230plate10WellE21BlueChannel(series1).tif,10,E21,1,ATP18,1504,0.12235488517812548,False
YDL230W,1904,4,20181015_135757_230plate10WellK10BlueChannel(series2).tif,10,K10,2,PTP1,1904,0.13763355424120502,False
YAL034C,303,4,20181002_135035_623plate1WellE05BlueChannel(series3).tif,1,E05,3,FUN19,303,0.1357262174910741,False
YDL137W,1845,83,20181015_135757_230plate10WellJ14BlueChannel(series3).tif,10,J14,3,ARF2,1845,0.14226748143285733,False
YMR225C,954,17,20181002_135035_623plate1WellN06BlueChannel(series3).tif,1,N06,3,MRPL44,954,0.06586860405479028,False
YDL174C,2108,125,20181015_135757_230plate10WellN06BlueChannel(series2).tif,10,N06,2,DLD1,2108,0.09078227739820852,False
YDL151C,1951,31,20181015_135757_230plate10WellL02BlueChannel(series1).tif,10,L02,1,BUD30,1951,0.043962200293429676,False
YCR061W,1854,27,20181015_135757_230plate10WellJ17BlueChannel(series3).tif,10,J17,3,,1854,0.029290609132275797,False
YDL210W,1742,34,20181015_135757_230plate10WellI04BlueChannel(series2).tif,10,I04,2,UGA4,1742,0.14236892990747577,False
YJR070C,2075,12,20181015_135757_230plate10WellM19BlueChannel(series2).tif,10,M19,2,LIA1,2075,0.1263553650449509,False
YDL144C,1863,15,20181015_135757_230plate10WellJ20BlueChannel(series3).tif,10,J20,3,,1863,0.09699214372130238,False
YLL052C,59,20,20181002_135035_623plate1WellA20BlueChannel(series2).tif,1,A20,2,AQY2,59,0.14212363972044625,False
YDL149W,1875,56,20181015_135757_230plate10WellJ24BlueChannel(series3).tif,10,J24,3,ATG9,1875,0.08757383127545706,False
YLR107W,1038,140,20181002_135035_623plate1WellO10BlueChannel(series3).tif,1,O10,3,REX3,1038,0.10426547688143686,False
YDR035W,1283,1,20181015_135757_230plate10WellB19BlueChannel(series2).tif,10,B19,2,ARO3,1283,0.10427602881154287,False
YAR031W,727,13,20181002_135035_623plate1WellK03BlueChannel(series1).tif,1,K03,1,PRM9,727,0.09359504258725514,False
YLR114C,1074,127,20181002_135035_623plate1WellO22BlueChannel(series3).tif,1,O22,3,AVL9,1074,0.11424292573454833,False
YLR084C,792,44,20181002_135035_623plate1WellK24BlueChannel(series3).tif,1,K24,3,RAX2,792,0.14098411188118185,False
YDR046C,1378,71,20181015_135757_230plate10WellD03BlueChannel(series1).tif,10,D03,1,BAP3,1378,0.13876269531708255,False
YCR024C,1686,50,20181015_135757_230plate10WellH09BlueChannel(series3).tif,10,H09,3,SLM5,1686,0.1413680723626916,False
YDL135C,1833,5,20181015_135757_230plate10WellJ10BlueChannel(series3).tif,10,J10,3,RDI1,1833,0.05373403213003834,False
YMR247C,1134,6,20181002_135035_623plate1WellP18BlueChannel(series3).tif,1,P18,3,RKR1,1134,0.05156055075057461,False
YDR036C,1290,60,20181015_135757_230plate10WellB21BlueChannel(series3).tif,10,B21,3,EHD3,1290,0.05365221695005622,False
YDL240W,2030,38,20181015_135757_230plate10WellM04BlueChannel(series2).tif,10,M04,2,LRG1,2030,0.053706994253252316,False
